Age,Income,LoanAmount,CreditScore,YearsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default
58,48896,30842,441,5,3,11.794985110232087,60,34.46814236243815,1
32,64659,20648,447,29,13,16.091083700621873,36,37.63667757006527,1
43,43853,32756,739,32,1,14.24989135965539,60,11.760180671665344,1
62,65264,23407,715,19,4,15.353178992910513,60,48.382817381401196,1
42,64696,45561,324,15,6,14.146505552298816,36,18.64291232787091,1
41,69872,18058,393,3,4,21.847570486989326,60,47.02869248687001,1
47,39358,11070,604,33,10,18.19539372094919,36,14.680846170986333,1
51,48754,40025,484,0,7,12.371700994235292,60,30.459799059120325,1
26,79216,34779,582,12,11,18.3042244947368,60,25.87849328182313,1
47,46303,17616,454,7,5,24.24852811030345,36,49.607927196857915,1
60,62165,31373,313,21,12,5.2266276341488025,60,20.417780467029722,1
54,84358,35941,640,3,8,11.843934388498228,36,8.964533173935346,1
32,22264,37152,772,33,9,22.21476169496161,36,41.660443155008124,1
65,45806,1797,407,36,4,19.389684882446677,36,2.1022080931895006,1
27,50028,40889,630,22,7,23.60097112313956,36,44.247801442100176,1
30,23016,14594,839,19,13,4.355912583899643,36,5.529474670922574,0
65,43160,48754,738,23,5,22.049675598074923,36,28.600621898501295,1
37,35429,8690,683,26,6,20.523673554029745,60,35.670765886082314,1
46,62865,13669,459,12,11,21.023338845771015,60,16.816167029724326,1
41,24010,19973,731,4,7,16.341148654411242,36,42.23707199536429,1
48,78339,22085,695,15,3,4.616216255093024,36,29.685248469783254,0
66,60348,29787,787,37,3,15.091293472442983,36,19.75779451860952,0
22,34192,26084,488,28,10,12.26664944528214,60,16.26817650614527,1
63,65396,25051,717,25,5,14.831397682014668,60,5.600411817782791,0
21,58954,12554,642,21,1,19.41636343285885,36,32.01817804804337,1
56,49418,38639,660,23,8,16.31315364200286,36,18.20214731665634,1
46,39178,14354,408,12,11,9.790102131974741,36,16.028027426949826,1
49,58214,6289,600,20,7,16.38940787601406,36,47.49739911929019,0
41,51843,25744,667,0,1,5.287476526242024,60,13.639879451210213,1
31,39661,18945,554,3,11,3.6153688111723765,36,43.82825553484373,1
60,29851,25243,615,2,11,12.132852586789785,60,48.74480110512995,1
31,37241,49599,370,22,13,19.779506763450815,60,41.1369974413437,1
56,42450,40054,568,15,0,21.186635966260027,36,0.9758531631233414,1
69,67437,25227,800,12,9,15.32154523611115,36,43.431199501956854,0
59,62911,28748,508,38,3,22.16214805491476,36,10.670766860905257,1
60,43248,17958,777,30,13,6.207169287099719,36,17.66388129254099,0
55,43832,47684,475,23,10,24.228275888987422,60,49.57915964309096,1
54,64870,10934,538,14,3,23.317847234918105,60,20.24889297228047,1
67,54010,46530,741,4,13,16.383600885702187,60,32.741744533741,1
44,53801,11550,791,21,1,4.762525666737514,36,15.535959356560724,0
42,39449,5024,398,21,4,13.265361550389342,60,18.471433433416518,1
25,48148,32772,628,10,11,7.354368664133457,36,29.881266422813624,1
53,50063,9722,625,23,2,17.011143270829518,36,47.41428728757916,1
56,48632,3120,744,9,2,7.58425168584099,36,14.122778239887806,0
67,61011,31089,594,33,11,13.858649699118835,60,12.368300352157185,1
40,61480,22348,741,10,9,7.920978927494085,36,1.313728015689064,0
39,36215,6877,330,28,14,7.409670302073902,36,10.105440165598829,1
55,42496,44488,430,21,11,8.830356882753907,36,13.120627743480535,1
63,39689,19904,826,32,2,4.12772379359385,60,3.143787848917645,0
37,70827,21792,737,7,3,18.89647093866711,60,28.180438935128553,0
65,83802,27037,625,31,10,10.094617091526498,36,6.338218028753412,0
63,43045,18335,566,39,4,18.509323159675176,60,25.553819949599323,1
54,47493,15659,585,22,3,17.54978169633846,60,9.449065953892582,1
29,62634,30684,590,4,8,4.921422160398512,60,46.786275080674635,1
46,39391,1964,667,30,3,10.208747299651682,36,15.354878085064971,0
22,62973,35902,785,28,10,15.687501466124745,60,4.646423740812272,0
29,49686,36012,467,5,6,23.24562567077658,36,41.80771626957004,1
29,23843,36571,770,24,9,12.1283737746428,60,20.10181885951664,1
60,30493,4911,469,24,10,14.353018222131407,60,41.00604577444101,1
37,44932,12216,645,30,4,19.628414275257537,60,15.624479156840865,1
21,68344,2408,377,13,9,20.770852687030303,36,25.001888788689406,1
45,36611,22621,384,16,8,23.351820829265368,36,22.26786510700621,1
63,41988,21977,500,15,8,14.189572902908315,60,27.895317531547658,1
60,53166,14195,660,27,12,7.6675154842901065,36,20.08255926757053,0
62,24968,44938,601,8,12,19.9350564407228,60,24.8401075313121,1
45,54478,41431,592,1,12,6.199868189015454,60,33.96637587962337,1
59,26843,43577,593,3,7,12.494359711711123,60,20.734138914734544,1
55,58507,8113,408,19,5,17.006580571818365,60,34.22023732102365,1
23,37868,41910,664,35,12,18.37490800839709,36,35.71509596091318,1
57,35869,23761,793,36,11,19.26009592014243,36,37.44633828219797,0
64,54091,25992,566,5,10,7.660946418119004,36,23.546841802030027,1
64,61909,14778,392,0,5,24.60545782949909,36,0.18950402192229876,1
50,55643,22985,363,2,11,7.33599939730764,60,37.675553633224155,1
58,53114,5367,727,36,14,5.565578213008656,36,45.45425589616433,0
54,53327,46447,667,2,1,17.7770836414706,36,32.63089377272799,1
32,55734,11786,404,32,6,23.064999996916598,36,26.227351205636783,1
39,56720,46780,508,14,8,15.526749904736297,36,27.979566288879205,1
57,44085,43706,773,3,14,16.302872342066898,60,32.04058793628256,0
64,59817,45461,360,14,8,15.077422080587858,36,49.92623224746857,1
69,38027,31908,645,6,1,4.419086172997118,36,3.1027968921062357,1
37,66370,12051,311,3,8,18.14819880860729,60,1.0591448626910693,1
30,61736,37746,765,2,6,11.201281091684674,60,48.208398992743575,1
69,82713,16611,494,22,4,23.616986599239233,60,22.023731891952835,1
67,57707,5490,373,13,4,7.5159860222951975,60,30.617684665976736,1
32,63636,32313,685,5,5,9.995489306900033,36,37.6720472409669,1
36,26591,7377,435,32,12,14.354377100964012,60,37.104811508335814,1
44,64125,10903,735,8,7,13.763133437808698,60,32.3597096567361,1
39,67646,15567,338,11,1,12.106551946108267,60,23.59457690069459,1
28,72570,23885,842,34,2,10.259663160276697,36,28.803912545555615,0
51,51806,29222,619,30,9,6.664471836882446,36,36.482300815799384,1
41,44871,49556,652,2,6,21.14982026678252,36,42.540725821785955,1
37,33657,27606,813,35,2,13.148550426351967,36,6.365202352508309,1
43,35029,18440,782,12,0,15.818566020629756,36,13.897930231015792,0
57,49615,3260,715,12,5,15.25088656816901,60,19.879737955333226,1
36,23728,31267,669,33,6,15.873012352936385,36,33.2749131334959,1
26,38476,28002,642,20,8,18.654067994660693,36,19.783570734398246,1
28,51342,17833,624,33,0,17.0316913933651,36,11.944252372524817,0
45,51008,4498,666,27,10,9.388912724069137,60,1.657148988913637,0
38,35459,47729,635,34,8,15.404763409701125,60,42.125397061168776,1
45,31492,11518,595,13,9,8.757027469130342,60,20.94668814605608,1
32,33732,13501,323,17,6,16.159983888024904,60,16.461449945782142,1
35,46687,23254,741,18,7,12.786594334352273,36,26.541311056348526,0
46,81946,35076,403,18,2,4.347495133376702,60,6.1459893346461065,0
61,65905,16902,711,32,4,19.280692278418464,60,19.867917904857823,1
65,53212,34485,593,34,14,9.40532798134539,60,37.589286899978504,1
46,58308,26545,542,19,2,23.284178635377064,36,36.80587245746242,1
67,65237,4345,641,28,6,9.531980695729487,36,38.594818164989505,0
52,60134,16370,472,7,1,24.92738897740618,36,23.37085460511145,1
30,45376,47721,715,24,5,13.453450107853142,60,18.445686211877376,1
36,37316,29231,402,16,9,4.067757371164641,36,41.57202492777685,1
27,48120,42863,459,0,1,5.139783109485017,36,8.664551894389316,1
37,65063,10642,556,37,8,5.264892338207231,60,36.25688900727083,1
43,45944,18839,495,29,14,4.708610051646085,36,44.39736467482643,1
46,33429,24681,690,27,5,9.257472092917466,36,14.30761391470568,1
41,24148,8035,369,32,4,10.478659826724654,60,9.889771110843276,1
42,48184,34299,546,12,5,5.892646078160979,36,25.626230235187307,1
27,34615,36035,628,23,12,12.91982692322981,36,10.819534095769884,1
34,43452,24583,457,36,11,11.355042666211471,36,43.53842591014507,1
35,71843,23105,354,21,5,17.18096591013642,36,12.220845050375962,1
27,49192,17130,785,12,5,7.7110880292889945,60,15.698296073188361,0
29,38743,14736,542,39,14,23.15068803967281,60,44.42097707956071,1
68,54631,43281,652,11,9,14.593801744366909,36,10.28108099846457,1
28,78814,14815,709,6,5,16.910260348880577,36,44.2392012933332,0
43,48189,25396,314,35,8,4.349687275609102,60,10.490147969841972,1
49,15000,25312,446,28,6,15.520407025648064,36,45.59028307220106,1
38,59751,13244,789,28,10,11.414154397000477,36,15.882095154807384,0
51,55196,43668,324,25,0,23.369699049529558,60,12.31172957340828,1
50,51351,12718,632,26,9,22.541331284278915,36,23.859488550699147,1
59,46712,17784,473,23,8,17.209447050466913,36,18.461175166149186,1
55,37890,31683,589,30,5,20.00880404232345,36,10.08748435191219,1
38,72724,45590,444,6,9,17.358752877992767,60,16.91768990446736,1
62,22425,44997,421,16,14,3.8648143995598945,36,35.66146716109276,1
59,45365,32428,326,32,7,18.617220710473106,60,41.5950319045303,1
37,45014,37759,365,33,13,7.307451422639437,36,41.03809157720864,1
34,62801,27490,400,17,2,18.175275531859725,36,37.84086242002459,1
51,68534,41701,687,4,2,3.7258958609486728,60,0.27175762425957206,0
44,46598,48351,393,0,12,10.18449638043678,36,21.330197356103735,1
55,52894,42001,366,6,13,14.613951550094924,60,8.448608881566273,1
64,54169,46856,549,33,11,10.663167907756733,60,3.6737912941864623,1
65,65799,17410,441,2,8,18.420725918646394,60,36.794102411703314,1
54,65490,36386,566,35,11,14.738255083134584,36,39.67399352127695,1
23,41923,10362,514,34,8,24.132848690676234,60,40.73083234123751,1
57,56568,40407,788,11,4,11.192967105484428,36,44.51553976815561,1
63,55748,25011,795,14,4,19.019975628341854,60,29.502409547061493,1
60,48261,8042,779,3,2,21.47059578507284,60,49.90648999026088,1
46,55606,26286,789,32,6,8.95278242285372,60,24.186132015592055,0
43,50302,12391,300,15,6,19.71382672959079,36,44.17494994403737,1
64,52368,27999,308,28,2,11.956250999634396,36,5.647038245149072,1
59,29659,3018,679,5,7,6.267633760114799,60,7.446175029771407,0
35,36230,13952,443,36,5,3.5784121647990372,60,29.51747222870822,1
69,62266,17240,601,22,2,19.490787381698187,60,6.206738596086897,1
24,31841,22262,716,12,5,7.504247695886412,36,3.7650319086298123,0
49,57051,20282,478,0,0,4.600663135521999,36,9.803231610314128,1
42,48778,23459,577,11,5,14.189995382102286,36,39.37684324185781,1
45,65459,35815,443,26,6,10.954007744532447,36,46.37290026733975,1
33,59732,18942,638,24,3,18.3738441462494,36,16.67336612202671,1
38,43200,2722,758,21,14,5.808332350903817,36,48.73779202396134,1
53,46651,37820,630,33,3,6.352043147049246,60,40.47752331649418,1
36,20216,2651,569,17,2,12.188315728462923,60,11.305385831477993,1
65,48044,22606,486,15,4,14.688775688731758,60,29.30574994934928,1
62,30947,35546,471,28,11,21.220169252514886,60,49.08967073006726,1
64,46719,1683,703,29,12,16.0909416051012,36,42.43929064120156,0
22,40431,43239,767,29,10,22.905845070638613,60,18.16795413948235,0
55,36850,19394,546,19,0,8.182008476974712,36,15.316146758109445,1
62,67815,47705,822,21,5,16.318719593965263,60,40.96270741245194,1
54,30856,19966,410,33,1,17.58762581054086,60,27.458259836578534,1
50,35554,27469,602,3,3,19.104808611879392,60,8.172125766540706,1
33,39526,9505,772,30,13,24.75599001191624,60,16.391627919190572,0
33,42783,41211,591,13,5,13.562727181860014,60,33.09064886868763,1
38,36848,6492,551,7,10,11.440370967052232,60,7.657944206965183,1
52,44612,17827,474,36,10,21.8224435158073,60,34.93581037033753,1
52,54532,28492,408,4,5,7.301004459334283,36,35.49643807337949,1
55,60047,4266,639,7,11,4.296104091515114,60,13.537317748066947,0
59,59319,6909,313,10,9,13.037164650923662,60,19.90152859158922,1
66,21376,13869,621,28,6,8.814925872536946,60,46.77253322856332,1
49,55702,40782,342,20,0,12.02529612698445,60,37.45878939074817,1
69,56628,22863,760,38,11,24.700791196095896,60,39.39053277831112,1
49,40064,45055,401,12,5,10.992496949713928,36,25.813259488618307,1
64,75015,8819,308,18,8,18.721262730457674,60,10.656996542542247,1
36,66314,30136,448,2,7,8.883643209634997,36,29.562795630842366,1
64,47254,15837,637,33,7,10.023593290972773,36,38.605214507500115,0
67,41060,48954,523,37,10,8.72783665939554,36,0.19416321189890673,1
30,74771,11056,409,18,13,15.801458709853646,36,5.688812663275483,1
50,49714,1715,653,31,5,8.361334603223325,60,23.714705787903924,0
45,51275,18275,383,35,3,18.944828207227957,60,21.85980737216327,1
59,51086,21191,365,38,0,18.12589526851892,60,49.11415228974929,1
40,84546,17884,687,13,4,12.557298033772163,36,4.6076450298611515,0
25,46752,46462,434,6,12,4.049905952312818,60,16.184318127439095,1
21,49645,9894,385,19,4,3.9869993428669157,60,40.75552137730916,1
50,37534,19717,383,31,13,14.955346567842064,60,30.621379681818205,1
69,44157,19578,526,30,6,21.542774813968844,60,28.08072206165686,1
23,34529,24321,559,21,0,16.37578393458378,60,37.060051929191324,1
65,37839,43969,319,4,12,12.866484924079096,36,1.9991505277867805,1
34,22850,25959,334,30,10,22.465554919873586,36,47.374584918361165,1
50,63222,11515,742,14,5,7.735402154075727,36,9.563197468836776,0
24,52351,10077,569,16,14,11.227625230300529,60,4.091876340132961,0
38,53586,22443,705,36,6,15.654153215218187,60,16.94767887862095,0
57,49213,11443,807,18,0,9.7708935866903,36,35.11781163168327,0
45,51076,38208,603,9,14,24.950818359989597,60,11.57416258291984,1
68,74287,2783,584,33,2,13.224899714107767,60,2.4930618564984353,1
21,38468,14113,847,24,9,4.61202780183477,60,2.8706423250454307,0
66,54175,6385,328,36,8,7.285793503177064,60,12.828851005056624,1
35,54094,37885,690,27,12,14.948338667905702,60,6.763692777626018,0
29,67129,7982,715,14,7,15.3262082932406,36,18.621655524081543,0
35,56579,36351,441,19,12,24.65910174468593,36,8.653654202472898,1
69,57333,43689,640,12,13,16.399277996164777,60,17.215716884204824,1
44,31125,14407,544,19,9,17.832487387723177,60,22.224356540474854,1
24,37866,16316,304,30,5,8.09503955358534,60,37.12696041253204,1
32,32496,47524,748,17,7,5.7975949551534685,36,11.369976343608046,1
57,15000,25838,565,27,11,16.443215175183887,36,23.75318869600509,1
57,55957,28207,790,3,1,22.094919496966725,36,40.76775962556161,0
63,46075,49116,538,23,12,16.12851846348969,36,49.31885947737048,1
26,55986,29402,549,8,12,13.01983919096934,60,27.865308504826668,1
59,50532,3430,590,31,11,15.931442788415026,36,21.616018364187344,0
66,53606,40828,842,31,6,13.578588937443,36,31.57665645893554,1
44,70071,3936,378,38,1,6.550453884329318,60,24.314783027734165,1
31,50109,12864,820,20,2,19.435465142937385,36,8.237832127171357,0
33,60034,26115,749,38,1,14.960320514490459,60,22.972359103702892,0
54,45466,10307,443,26,10,12.085441835250348,36,48.95501529599804,1
45,62371,7709,419,35,4,15.532227793903134,60,32.021432316231,1
27,31405,30854,475,7,12,8.6863795207467,36,14.171612945269002,1
24,22436,42843,369,18,9,12.701090882614293,60,47.35730031828208,1
28,81599,21707,502,28,4,16.882571821580157,60,19.42908265433192,1
40,77544,40384,479,18,5,8.363161833845489,60,19.506068821618133,1
49,20817,36187,409,4,14,19.603394320288146,36,30.8299746016034,1
65,49458,2399,723,21,5,14.701734604916611,36,28.448685819765807,1
66,52248,43536,802,34,14,22.02669427399809,60,14.521828573462603,1
30,60844,25188,705,9,6,21.715586420473027,36,23.35401623309792,1
63,76088,15245,390,14,13,14.132116439966465,36,16.625651280523247,1
54,34078,46746,593,1,7,7.702510628591995,60,36.88902253449826,1
46,34884,24371,692,21,3,19.33779841211699,36,6.125143322081422,1
61,49982,48204,336,34,8,12.501579917190858,60,37.51255649763669,1
69,35546,33286,816,38,2,16.28449089422869,60,8.0583512656497,0
23,15000,22693,615,18,4,5.8062037387396845,36,15.299099570445179,1
26,46591,35303,471,11,14,17.079055774593833,60,16.666589368568353,1
25,62863,22137,705,33,14,11.531335512320172,36,49.52060877301998,0
25,49692,42049,561,19,2,10.685079618947631,60,29.491099236825878,1
67,59360,16365,783,6,14,24.568184943722727,60,38.877709616112824,0
43,57215,14450,326,23,1,12.797258819345316,60,27.768899191473967,1
69,34595,5190,794,2,11,18.077825129488286,36,49.157898450423176,0
29,51020,43861,354,5,10,16.99614201483758,36,8.869067562309086,1
55,27122,44639,548,32,4,5.742526344030889,60,30.24370646656577,1
40,42321,24937,572,33,8,19.580442046882798,60,39.869103362136286,1
69,50756,8452,558,32,5,10.447922873821895,36,31.427807135676794,1
62,49982,4960,490,28,3,20.677200307729805,60,44.84680922156431,1
55,30635,40602,745,22,6,16.564276826230724,60,30.035399069359947,1
38,33665,31185,801,3,9,10.317467034000025,36,41.32192744883046,0
37,54364,11564,692,4,4,11.160298647118026,60,8.789856218497688,0
44,62410,48510,707,33,11,19.227408447826754,60,13.10319471751636,1
23,46895,6091,408,15,6,15.32627527514196,36,22.203428869479687,1
52,46144,31519,402,39,12,17.869547374433278,36,42.58088559173538,1
55,63969,4710,525,2,1,6.903843903116548,60,21.327969603432038,1
58,38419,40395,652,13,1,20.419998452911,36,31.37294688670908,1
33,75905,8988,459,32,8,10.388413356673246,60,19.790580096014704,1
67,29820,36754,703,27,14,16.827017243889976,36,40.28601945585488,1
45,65727,29114,623,14,14,5.965616242703187,60,10.014379312400667,1
29,58087,24074,444,3,3,10.41053518487479,60,29.688473901997774,1
24,86151,22198,764,19,0,17.450646800932798,60,28.894509416913344,0
34,33182,11509,431,24,8,9.395431844240388,36,20.162091258799357,1
57,15000,26180,392,34,14,22.42671223012107,36,35.25640283038901,1
54,68741,49068,572,38,0,17.71641058803354,36,1.4238304012274827,1
31,27929,46433,833,21,13,22.210985455881108,60,42.07499942782661,1
61,59236,17560,493,34,14,12.000900098399095,36,17.39826147861277,1
23,67732,44281,469,27,10,4.230680566430513,36,39.651128478742656,1
48,55696,43674,759,9,1,15.887009212134709,36,15.252974579267608,1
49,53482,39938,310,15,8,10.792660308595504,36,9.395323354808111,1
29,56014,36391,480,22,10,13.136050082330595,60,19.474473654243624,1
23,62561,29731,531,18,2,18.143869599339098,36,39.86834764951877,1
45,58806,20162,328,0,10,18.564290342023742,36,35.17590176427362,1
54,31751,49344,831,0,0,4.092462919615031,60,20.051560093298598,0
32,77374,26236,304,25,2,20.04000746605169,60,46.893436220547535,1
62,50766,38133,845,33,8,14.110656671555697,36,20.43880929254372,0
29,57775,12379,439,1,11,15.469023626477824,36,17.537636414667094,1
35,60664,5340,327,27,1,9.90687498158183,60,7.235945547706024,1
60,67338,5755,397,19,4,12.547926399012491,60,3.51393228726144,1
45,65781,49731,561,26,0,18.773065380555632,36,17.49512019257416,1
25,51976,42866,318,27,9,20.19934676330156,36,4.600109310031347,1
